id,D_H,EC,EO,VE,PH,WA,NF,GLR,VC,TDS,TRS,TWS
724,-0.073178224,-0.0009948643,-0.0015180088,0.00598346,0.0027600415,-0.007024324,0.0024205353,-0.023292096,-0.0042689764,-0.0005213564,0.01206161,0.24094163
2715,-0.034082063,0.019320486,-0.00017813932,0.016238727,0.0003972339,-0.022514358,0.0008749271,0.1115034,0.0038699913,-0.002175569,-0.004881437,-0.059391294
31,-0.007968317,-0.014852164,0.0071513,-0.023893796,0.0042060767,0.00927929,0.00027745205,-0.044835478,0.00084940897,-0.00070307724,0.0036972582,-0.062569134
2345,-0.08967137,0.00047481584,-0.007368693,-0.0077166273,0.0024762906,-0.008068631,-0.0013939445,-0.047410205,-0.001618119,-0.0027961284,-0.0049556834,0.044294234
2276,0.08035561,0.0030246282,0.006453348,0.012129045,0.0010882287,0.008003024,-0.00022812236,0.05727016,0.0028472,-0.00044381118,-0.013242912,0.047191143
464,0.18798518,-0.00889264,0.012157832,-0.0062845894,0.0037735142,0.004342497,0.0036477922,-0.02158819,0.010421239,-0.0014167745,-0.0017053771,-0.036797795
1290,-0.039484296,-0.0012205647,-0.0017761649,0.021804227,-0.003078311,-0.0015760823,0.0011361497,0.063215226,0.017903566,0.022711964,0.024223099,0.111907214
3481,0.16367427,0.016539875,-0.00047960808,0.001321754,0.003221711,0.035282467,0.00047624396,0.011506017,0.010354055,-0.0010904437,-0.00035915565,-0.03576862
3676,-0.05572048,-0.013457573,-0.0058966693,-0.02141175,0.004143904,-0.008641655,0.0008388017,-0.046390068,-0.005855725,-0.0020787162,-0.023050204,-0.067168586
562,0.02529002,-0.010002921,0.0063794893,-0.005244985,0.004851473,-0.0025198746,0.00036538808,-0.03407841,0.006200552,-0.00091660867,0.019891735,-0.049664535
43,0.012894947,0.005357807,0.00034006825,0.0022426986,0.0017781815,-0.02105268,0.0011029172,0.043020267,0.0062911557,-0.0020099694,-0.0012323979,-0.05427158
3933,0.14237161,-0.022227531,0.00058768643,-0.01521341,0.0022156753,-0.0021670684,-0.0030354767,-0.025503427,-0.0033126639,-0.0015960985,-0.013030294,-0.04261617
436,0.036545414,-0.0117926225,-0.0019420057,0.0011744823,-0.008550149,-0.0056763547,0.00047526017,-0.022489928,0.0008292343,-0.00089617516,0.01629615,-0.05937223
1643,-0.044854663,-0.012942407,-0.0076125315,-0.01965732,-0.01505955,-0.0071245837,-0.00014454385,-0.05381549,-0.0032851489,-0.00163199,0.0062631783,0.0022603325
1932,0.038498636,-0.0039236057,0.015571285,-0.0079016425,0.0033938885,0.003685741,0.001057428,-0.04632766,-0.0035620995,-0.0002649125,-0.009730325,0.054915648
3274,-0.04028646,0.0019358683,0.0032045469,-0.0039606676,-0.005487993,0.0022522372,-0.0002659757,-0.014970385,-2.9866338e-05,-0.002147956,0.007887504,-0.0638449
10,0.15159272,-0.012213668,-0.0033760483,-0.0068822317,0.0021381439,-0.031105895,0.00046725478,0.018232372,-0.0098896995,-0.0021134154,-0.0028417055,-0.04265554
841,-0.027063094,0.0028786277,-0.002048657,-0.023363892,0.002783948,0.0010075272,0.0011775555,-0.031339686,0.0047854697,0.016366186,0.025437031,0.26446578
1429,-0.012137503,-0.009619159,-0.009735779,-0.01381724,0.0020740256,-0.0016882822,-0.007214799,-0.030608006,-0.019405836,-0.0010879305,-0.031451773,-0.057713546
3545,0.13175428,0.023962019,0.0030720136,0.01203216,0.0009557649,0.009806446,0.0001425117,0.12942527,0.0070699938,-0.00019496228,-0.0016887783,0.1176734
3613,0.03753709,0.01998215,0.0070679835,0.012269148,0.0020416486,0.043706708,0.00049598864,0.08552942,0.0073443805,-0.00039505662,0.008759371,0.07396462
3044,0.151731,-0.0063218535,-0.0021285932,-0.0012446423,0.002207937,0.031698614,0.0045349165,0.032507025,0.00984681,-0.0016548584,0.0045503583,-0.03819177
573,0.10900003,-0.022474838,0.0015317401,-0.008711222,-0.013157658,-0.0033209266,-0.0025941506,-0.029068444,0.00019032223,-0.0016236608,-0.007072426,-0.042679667
760,-0.114795744,-0.0036209896,-0.0066512637,-0.0062246593,-0.0045201494,-0.009019565,6.959285e-05,-0.04371077,-0.007889756,-0.0031723299,0.00414506,0.028191943
2356,-0.077632666,-0.004223164,-0.0030641777,0.018359,-0.0048024175,-0.006194526,0.0010411938,0.03772893,-0.0031683126,-0.0036873799,-0.021157831,0.028398309
3520,0.004259869,0.019397497,-0.0020693636,0.0045591407,0.0018230501,-0.0011818499,0.00066755316,0.037485983,0.0025512134,-0.0003811243,-0.001972097,0.072098225
970,0.1949877,0.023434395,-0.0036247598,0.013966892,0.0026262274,-0.01000791,-0.0001384907,0.13694116,0.012581426,-0.001429322,-0.0007480579,-0.03723936
501,-0.04460298,-0.005275256,-0.0062232395,-0.01757036,0.0026835517,-0.0063626594,0.0004622063,-0.045411088,-0.00822448,0.00018552903,-0.0049460283,0.09457821
1051,0.19578278,0.00092957815,0.0062421234,0.001240448,0.002710664,0.051453184,0.0037456271,-0.019809598,0.010705991,-0.0009297937,0.012734368,-0.03511495
1298,0.0016672171,-0.0048595974,0.0013940649,-0.017076626,0.0027196426,-0.0025870015,-0.000875636,0.0014364182,-0.009019501,0.0020488172,-0.0029237731,-0.055479225
422,-0.05734207,0.012846926,-0.0019572861,0.014793484,0.00040201907,-0.020422207,0.00091577595,0.08689975,0.0050495374,0.013150534,-0.0001699211,0.012208126
311,-0.10282105,-0.012983941,-0.0047338894,-0.02719125,0.0021504739,-0.029388087,-0.002845182,-0.066775076,-0.013247115,-0.0009433765,0.0072978837,-0.073903054
3526,-0.015239302,-0.0175821,-0.008347103,-0.021179512,-0.024292951,0.0072200494,0.00048774463,-0.04705744,-0.014729761,-0.0014618717,-0.017415274,-0.06390275
2468,0.1623233,0.013100689,0.005011749,0.018911526,0.0020002853,0.0047317715,0.0017282458,0.06391269,0.0084131155,-0.0005076487,0.006865165,0.035739698
141,0.07935207,0.0022507426,0.0013354704,-0.00934991,-0.008772344,-0.0017542775,0.0016559208,0.0009707668,0.0032725122,-0.0011686696,-0.007895393,-0.052802507
429,-0.09930655,0.0021590674,-0.001991458,-0.012346582,-0.009403627,-0.017227653,-0.004339512,-0.043606076,-0.00043096597,0.006578275,0.0043473695,0.17925103
2415,0.14831439,-0.004553932,0.0053440193,-0.0031097697,0.001152474,0.029135907,0.0011799634,-0.0052347817,-0.009559171,4.121866e-05,0.00027425642,0.105648205
411,-0.026061522,0.0015703322,-0.0027039617,0.006564917,0.0012647186,-0.0026917951,0.0029374526,-0.028425615,-0.0033108047,0.0015258669,-0.0103404885,0.16785073
40,-0.041175842,-0.0066242805,-0.00097517134,-0.015827633,0.0038551597,0.013010207,0.00023948088,-0.043228727,-0.0016138101,-0.0015529824,0.0066949544,-0.062622376
1256,-0.00643945,0.0041180537,-0.0020044579,0.0024080926,-0.0061336407,0.0029458837,2.3409513e-05,0.06387465,0.010557685,-0.00062835217,0.023638168,0.08400015
1005,-0.018246733,0.012714743,0.000947602,0.02154148,0.001253523,-0.022105683,0.00045174418,0.111176714,-0.005216427,-0.0021517116,-0.011172843,-0.057391636
3164,-0.100805186,-0.005558758,-0.0032902271,-0.021484066,-0.011745065,-0.016441815,-0.00056746765,-0.062588215,-0.01338494,-0.0030176444,-0.0165801,-0.06965374
1596,-0.041910905,-0.007491547,-0.006445083,-0.010475833,0.0007298088,-0.019476106,-0.0050727497,0.045168936,-0.0069684554,-0.0025856032,-0.04409369,-0.0076028397
1126,-0.02686145,0.0015923104,0.015348771,-0.014108684,0.0029338584,0.0019484902,0.00037074188,-0.044378273,-0.0047206767,-0.0003892114,-0.00851942,0.032570973
3673,-0.0384052,0.0027163723,0.0049685817,5.9302038e-05,-0.0059232097,-0.01605402,0.00074039126,0.012189536,-0.0023084441,-0.00267719,-0.0066947103,-0.06806833
3535,-0.0035521633,-0.014029685,-0.0027026448,-0.0073662954,0.0036055974,0.0029888705,0.00045788728,-0.040679578,0.0004875163,-0.00087973906,-0.0007003847,0.014643682
1352,0.10714764,-0.00862497,-0.0038286368,-0.0016589307,0.0015265654,0.03714723,0.00089889026,-0.018102665,0.0033687854,-0.00064904254,-0.022154108,-0.00077655836
1669,-0.108523905,-0.0010412098,-0.0075690043,-0.0033271487,0.0009771552,-0.017638365,0.0004615796,-0.037001036,-0.008229661,-0.002496367,-0.015535303,0.06523681
685,0.045623574,0.014574248,0.002884094,0.002148006,0.0021957203,-0.014701922,0.00020228031,0.05919688,0.0052208416,0.000596668,0.0016449989,0.005761469
445,-0.033514027,0.011645003,-0.0026087582,0.015270211,0.00080680684,-0.017406734,0.0016868305,0.068312235,-0.0094054,-0.0014005996,0.017240984,0.093663916
3816,0.18876602,-0.011041286,-0.0015934656,0.021267263,0.0028149332,0.018843725,-0.0006827137,0.09217651,0.004894664,0.018921465,0.004432727,-0.031971816
891,-0.12942791,-0.006417089,-0.007488477,-0.010929619,0.0016317102,-0.012737266,-0.0041447245,-0.048781894,-0.003687079,-0.0025661555,-0.020749882,0.040624928
3332,-0.055427767,0.0019782719,-0.00024461746,-0.018519884,-0.0084212795,-0.010556566,0.0013026847,-0.038631253,0.0008461456,0.019685006,0.028089223,0.22602183
498,-0.071178496,0.0057748337,-0.001708892,-0.012936057,0.0036331427,-0.012627519,0.0009770179,-0.053606573,0.0150278,-0.0027605202,-0.004609926,-0.058502022
2542,0.10943386,-0.015439196,-0.0014594953,-0.009527886,0.004245812,0.025385102,-0.0003361449,-0.040475797,-0.0028015773,-0.0009583132,-0.011347914,-0.04740626
1495,0.12670025,0.010279476,0.004127292,-0.012265571,0.0014042543,0.032394424,-0.0014876368,0.08396246,0.0023540817,-0.0009346563,0.0055154273,0.03182813
3062,0.029232968,-0.008410595,-0.003409537,-0.017700266,0.004799573,0.034230396,6.086722e-05,-0.040365364,0.0010131097,-0.0006843358,0.013308547,-0.050609693
1011,-0.009207054,0.00024911747,0.0017458496,0.00611389,0.00088842335,0.002494294,-0.0007998146,0.04450126,-0.010235049,-0.0006454712,0.009329861,0.07050291
3286,-0.10378771,0.0001652417,-0.0019592044,-0.019911483,-0.0072491104,-0.011481819,-0.0003623125,-0.04750235,-0.0068891183,-0.0020209104,0.0057262206,-0.06883645
2515,0.072898805,-0.004097948,-0.0018358328,0.0051190904,0.0024399273,-0.0074380543,0.0009351386,0.01807085,-0.008050262,-0.0013858957,-0.010305361,-0.04781929
1220,0.113707624,0.00853516,0.010682225,-0.0007250478,0.0029063828,0.040394954,0.0011975904,-0.016230173,0.010601714,-0.0008388194,-0.0043912427,-0.04318018
3603,0.030271735,-0.006563332,-0.003981577,-0.0046185693,0.0048124427,-0.004672063,0.00084531837,-0.03561843,0.0064075156,-0.0008926752,0.014766675,-0.051767513
2471,0.034247063,0.007883394,0.0031544212,0.0021294747,0.0010021775,0.00025491187,-0.0011365459,0.0778017,-0.00051419967,-0.0009588965,-0.0035578015,0.008670656
1585,0.10796977,-0.007777734,0.009155323,-0.009265631,-0.014279095,0.0041884636,0.00025224205,-0.031613726,-0.0018067503,-0.0009951792,-0.008947581,-0.052802444
421,-0.07428526,-0.0151497815,-0.009721448,-0.037814707,0.0019545814,-0.009959501,0.0006069614,-0.055724822,-0.011570672,0.0041177506,-0.0017783963,0.03996139
3614,0.015184144,0.004677268,-0.005214456,-0.0116573805,0.0051547866,0.01260062,0.00056324067,-0.03838252,-0.0007651011,-0.0011694891,0.009024378,-0.05624426
801,0.023162926,-0.0068969475,-0.0051426226,-0.0073644426,-0.013468982,-0.015464316,-0.0041266,-0.031819735,-0.015318846,-0.0008763263,0.0045116553,-0.061842926
628,-0.018618906,-0.009442076,-0.009277271,-0.030069938,0.0034506565,-0.0062058265,0.00070121506,-0.04904768,-0.010892318,0.0018030447,0.00039406912,-0.00866545
403,-0.037265547,0.026670322,-0.0010540128,0.022460857,0.000642539,-0.0126532875,0.0011521365,0.08629588,0.011026598,0.0064928555,0.013335679,0.20263465
1636,0.014765273,-0.00617386,-0.0032012041,-0.007834505,0.00357108,-0.0070971097,0.001224326,-0.0504593,-0.004365746,-0.00057177525,-0.017521521,0.050635714
377,-0.04932037,-0.012478743,-0.0016526135,-0.0034988052,0.0021966156,-0.015440719,0.0003532526,-0.033289045,-0.0020191,-0.0020883435,0.017157009,-0.06470649
2734,0.014174727,-0.0048952186,-0.0045390474,-0.0025031099,-0.011347469,0.0042431345,0.0020241211,-0.01934853,-0.0038429901,-0.0011183327,-0.011754281,-0.054846834
1179,0.12262105,0.018430457,-0.0027246561,0.014555389,0.0019661896,0.004286832,-0.0008048703,0.1412488,0.021213274,-0.0011789725,-0.005066258,-0.004881376
433,0.082759656,-0.014837907,0.007206054,-0.0095478445,0.0023128567,-0.013809665,-0.0006588099,-0.049020994,-8.635593e-05,-0.00049127603,0.003760506,0.06440129
984,-0.02972391,-0.009610139,-0.0062401486,-0.01567434,0.003750625,0.010065054,-0.0012278459,-0.039664056,-0.0022143323,-0.0014944195,0.0152986655,-0.060820196
175,-0.05638947,-0.006649607,-0.0041579707,0.005780717,0.0016346026,-0.014663168,0.0005374608,-0.022852091,-0.0100528505,-0.0011776661,0.012773351,0.057173602
440,0.08592784,-0.0049853143,0.0017202444,-0.010084694,0.0028664076,0.026837284,-0.02258577,-0.023569131,-0.0041785045,-0.001132306,-0.012342364,-0.047959168
471,-0.01853461,-0.0041801147,-0.0051446944,-0.008584144,-0.014301938,-0.020049253,-0.001282789,-0.019244852,-0.001658493,-0.0020342586,-0.0074372785,-0.064403675
1,0.026695488,0.0017291275,0.0145758465,0.005239271,-0.004734274,-0.0023853933,0.0009922346,-0.016450528,0.0022085218,-0.00057588884,0.0026862156,0.058965247
47,0.09202927,-0.0032817952,-0.0038355053,-0.003731996,0.003555576,0.03935461,0.0012915842,-0.020311648,0.00075635884,-0.0007824096,-0.0034720332,-0.04988987
3504,0.009178461,0.012021836,-0.0017993393,-0.00085800234,0.0028550134,-0.0031633237,7.379508e-05,0.053465903,-0.00080376223,-0.0019747606,0.0055510146,-0.060559083
99,-0.0125981495,-0.00594554,-0.0011950317,0.0032860965,0.0034283248,-0.009303797,0.0026305544,-0.027372267,-0.0019930967,0.023602724,0.017274525,0.3124074
1513,-0.010640309,0.00026001377,-0.0037854959,-0.0025652635,0.0013936922,-0.017906277,-0.003166219,0.016715758,-0.002738287,-0.0015732358,-0.025248794,-0.051623374
1336,-0.013839674,-0.005782574,-0.0031260576,-0.012951328,0.001993986,0.004112266,0.00092626846,-0.032820947,-0.0043718317,0.0019981111,0.011167496,0.16171642
3499,0.015772846,0.0049299607,0.000110451496,-0.006268339,0.0042923023,0.04141888,0.0009725663,-0.031449378,0.0063957605,-0.00086411694,0.011845718,-0.04949697
3299,0.011817959,-0.008932796,-0.0031180438,-0.020730643,0.0042496677,-0.0014017678,0.0007737567,-0.045615587,-0.001888547,-0.000992098,0.01227771,-0.058378987
2548,-0.014234399,-0.003735377,-0.002809118,-0.008410523,0.0017382548,-0.034057684,0.00087259006,0.04070555,-0.005012932,-0.0022843732,-0.017445603,-0.058405906
1036,-0.07448223,-0.0084117055,-0.0054692146,-0.03107383,0.0030019383,-0.012454406,-0.002790411,-0.06179466,-0.010368631,-0.0022526407,-0.02111365,-0.06721143
73,0.0013187214,0.014052969,-0.0020323587,-0.0017886421,0.0029186434,-0.026794301,0.0009330146,0.048212696,0.003625108,-0.0019413932,-0.0035425993,-0.059555262
2833,-0.0687658,0.0027339093,-0.001305109,0.03657268,0.0014724665,-0.011482305,0.0011142163,0.07409428,-0.0055348347,-0.0040845843,-0.013285173,-0.047513064
2757,-0.053052805,-0.011339419,0.0066851145,-0.019640751,0.0030297115,-0.017188208,-0.00063302065,-0.046713755,-0.0030816337,-0.0021804054,-0.008970552,-0.07001349
58,0.025964124,-0.012069233,-0.0016003045,-0.010557367,-0.009662313,-0.024924286,-0.0006971211,-0.017482502,-0.0016084581,-0.0014313405,-0.008814905,-0.06268878
1351,0.0076423474,0.008762484,-0.002186489,0.0061690835,0.0034484582,0.012285816,0.00042015052,0.06356796,0.0070431535,0.02326465,0.0004186573,-0.04826282
211,-0.026118735,0.0021562274,-0.00392279,0.036068406,0.004074137,-0.019117892,0.0005032976,0.10518698,-0.0028491018,-0.0021224224,-0.011927809,-0.04790304
3398,0.16792187,-0.016717138,-0.0016334656,-0.005356582,-0.008441014,0.029739533,-0.0011481782,0.0027035181,0.006080333,0.012570233,0.0018361706,-0.034598343
272,-0.07321476,-0.011392767,-0.0027184112,-0.015001364,0.0012478736,-0.015478336,0.0013961117,-0.04192792,-0.004945837,-0.0002247432,0.011219255,0.14449812
517,-0.07798485,-0.002481548,-0.009201017,-0.008461856,0.0020976495,-0.009279485,-0.016242318,-0.044075433,-0.010240513,-0.0024237747,-0.021011489,0.010984463
1901,0.1562428,0.0053469874,0.011231081,-0.000794435,0.002331094,0.033707343,0.0008362679,-0.020925036,-0.0056867306,-0.00064887037,-0.0011999841,0.039742902
938,-0.10322206,-0.010591848,-0.0028971818,-0.01408178,-0.0077239284,-0.023747327,0.0008211796,-0.054798637,-0.0061933226,-0.0026168127,-0.011846311,-0.07427491
2910,0.10017301,-0.013226679,-0.00091875094,-0.0071272906,0.0035980493,0.020705387,-0.0008904543,-0.034180075,0.0022459435,-0.00096520555,-0.0077809915,-0.046621356
3201,0.076715216,0.009847297,0.0008150428,0.0011698313,0.0037297204,0.035627265,0.0030022764,0.007580833,0.0142235365,-0.00093392323,0.012733528,-0.049857117
2416,0.14937763,-0.007609698,-0.0021477332,-0.013246597,0.0023868186,0.025810134,-0.0022717249,-0.012401911,-0.013876494,-0.0016315804,-0.010588757,-0.04060981
2892,0.14804733,0.018099058,-0.0018533661,0.0012681028,0.0025124794,-0.027116496,0.00030514583,0.11386589,0.009385186,-0.0013042401,0.0037487806,-0.042408086
679,0.012470064,-0.014020137,0.011171783,-0.007333407,0.0032574707,0.0016259295,0.000635775,-0.05233396,-0.008580125,0.00234832,0.0043125185,0.045521922
