id,D_H,EC,EO,VE,PH,WA,NF,GLR,VC,TDS,TRS,TWS
2559,0.06088101,0.014227757,0.016525222,0.017900376,-4.6283825e-05,0.014782014,0.00059347437,0.0073872204,0.0026880365,-0.003709289,-0.08154706,-0.06354434
1875,-0.037814762,-0.002004472,0.009119443,-0.010225192,-0.0030017004,-0.009006262,0.0017893657,-0.0009815104,-0.00053849746,-0.004173828,-0.10123937,0.10048145
2554,0.00015111198,0.0014188944,0.018008666,0.0029149293,0.0014170395,0.010839509,-0.0027793266,0.006491098,0.004647336,-0.0038764868,-0.08364808,-0.07145261
2593,0.042000428,-0.023970645,0.014756233,-0.008507878,-0.00064161007,0.0048173424,-0.0026670485,0.0027842068,-0.0065519563,-0.004385476,-0.09728757,-0.07263584
940,0.07460297,0.010421255,0.0028980228,0.0146730235,-8.728475e-05,0.017223757,8.680561e-05,0.00688469,0.0076837107,-0.0063089794,0.12252226,-0.06797143
2326,0.0075302552,-0.0042310026,-0.039463192,-0.011344659,-0.0034673398,-0.020995649,-0.001889918,-0.005239578,-0.0061087217,-0.0052960967,-0.11476822,0.08269354
2772,-0.009623165,-0.003836183,0.016020726,0.016217016,0.0010657659,0.03541457,0.0012095358,0.0036285445,0.0003217204,-0.0034577711,-0.06686211,-0.06140321
2563,0.06219842,0.0039618164,0.015655164,-0.0024922704,0.0008806936,0.008121701,0.0005455025,0.0018852978,-0.012019963,-0.003910238,-0.08953082,-0.06551231
651,0.053633224,-0.0036707674,0.010833136,-0.001950636,-0.0013136312,0.0064088847,-0.003026114,-0.00013203408,-0.0030492132,-0.018906275,0.047593705,0.12923104
808,-0.09024382,0.004173321,-0.0405338,-7.8737205e-05,0.007557561,-0.015738633,0.00064389786,0.0033556388,9.8143355e-05,0.017141236,-0.055359174,-0.07114668
2950,-0.13379294,0.0074118488,0.028466739,-0.0007420794,-0.00067332044,-0.021892069,0.0017312109,0.00061554386,-1.8020937e-06,-0.0026678275,-0.0653653,-0.071056634
2533,0.041479185,-0.025207268,0.014843082,-0.013867065,-0.00089067564,-8.914106e-05,-0.0025048973,-0.003264564,0.0037049518,-0.004776049,-0.09931108,-0.06950321
763,0.07201812,-0.0015300168,0.016444571,0.008882743,-0.0009175898,0.0027049014,-2.3112001e-05,0.00144418,-0.005487611,0.020006323,-0.048971366,0.1256989
2552,-0.07847815,0.0051826905,0.02177806,0.0011945447,-0.000433615,0.015288569,0.00091691565,-0.022474205,-0.011363857,-0.0028134254,-0.06986411,-0.06523745
485,0.14375448,0.00554547,0.0075134053,-0.0074265013,0.00048599404,0.019459222,0.0006719071,0.00031038004,0.006106723,-0.0040665087,-0.04236584,-0.049472142
1874,-0.06462177,-0.008759495,0.017896155,0.0019445369,-0.0022565406,-0.030465819,0.0012650463,-0.000526987,-0.003278631,-0.0031267372,-0.07143913,0.102672674
2472,-0.123924956,0.0044861347,-0.012793172,0.0020342553,-0.00171074,-0.006082519,0.015767878,0.0030681477,0.0045731924,-0.004142811,0.11920427,0.04351169
1568,-0.105765894,0.0061811875,-0.022558285,0.0016904637,-0.00092932396,-0.03605739,-0.0024365373,0.0024097736,0.0021038016,-0.002665044,-0.07728648,-0.0651239
3226,0.06771594,0.010146221,0.009041358,-5.1073876e-05,-0.00018320669,-0.0044834143,-0.00077108206,0.0036720708,0.004001882,-0.01945346,0.08584827,0.1356913
2522,-0.07429771,0.011023185,0.013295038,0.005642175,-0.0010098636,-0.015215381,0.003970479,0.0066025304,0.01863641,-0.0027302427,-0.07268595,-0.06463292
3530,-0.114919454,0.003547671,-0.024065912,0.002045269,-0.0013370888,-0.035636358,0.00066688244,0.0038774826,-0.004700915,-0.013143053,0.12270869,0.13536836
2797,0.054679085,-0.022259662,0.011191277,0.0031884885,-0.003450562,0.016256679,-0.0010414016,0.0020310006,-0.0007884291,-0.0039051604,-0.08056597,-0.07356842
80,0.036551543,0.0011798905,0.008045051,0.00021830542,-0.0003187727,0.016033808,0.00026540938,-0.010853094,-0.0013181436,-0.0067814835,0.16060856,-0.071831144
2511,-0.08889339,0.0112589365,0.0076919296,-0.0019883134,0.0066076163,-0.02694782,0.00403534,0.0050048134,-0.0019151779,-0.0026381677,-0.06605289,-0.068384334
319,0.06959653,-0.0012465823,0.011254218,0.0007097111,0.00462167,0.00846655,0.00018417386,-0.005743821,-0.0020741918,0.081022926,0.15636854,0.17409758
2581,-0.05027365,-0.0034320927,0.017197367,-0.0011411082,-0.000496347,0.008609037,0.001853565,-0.019420901,-0.012611919,-0.0040714876,-0.08809567,-0.068038575
2726,0.08018366,0.003591392,0.016169008,-0.012285849,-0.00075015763,0.0044131097,0.0005856593,-0.00052069826,0.001417047,-0.004368372,-0.079499416,-0.060942672
2508,-0.07972314,-0.0004527205,0.007695669,0.003600516,-0.0005433436,-0.012466315,0.0026269716,0.00029375087,-0.0040093944,-0.0027566259,-0.07599959,-0.06749365
3157,0.043066464,-0.0031836077,0.008149239,-0.003695308,-0.00070145633,-0.00028774506,0.000577152,0.00015883367,-0.0044965586,-0.020407446,0.10009626,0.12119947
2296,-0.07489725,-0.005794858,-0.02192534,0.0046661124,0.01262076,-0.011535061,0.00059875625,-0.0042749206,0.0063159703,-0.0031633386,-0.04952489,0.121909834
123,0.04563653,-0.005317843,0.006402615,-0.004497047,0.0017084649,-0.0014795436,0.0003667029,0.0009942562,0.0027480167,-0.021393236,0.093323715,0.11615002
2945,0.15079436,0.006452836,0.01088868,-0.007142819,0.0010349011,0.023521671,-0.00021698282,0.0015848733,0.009348946,-0.004508913,-0.0038222936,-0.053517953
247,0.06269165,-0.0057257544,0.01156125,0.0033617697,-0.00067518133,0.016380154,9.8032106e-05,0.0008689134,0.003461167,0.04344375,0.14886142,0.06137791
2491,0.16647327,-0.016357685,0.011007631,-0.0011920744,0.0022846484,0.020543879,-0.0012538274,0.0031334974,-0.004490098,-0.0038002003,-0.035536204,-0.060274445
797,0.08029332,0.008077624,0.009617789,-0.010053172,-8.455032e-05,0.011407402,0.000232917,0.0012945124,0.0028781856,0.019287998,0.087536596,-0.033952132
956,0.12419354,0.014677143,0.007221286,0.014527813,0.00050259114,0.02094552,0.0007523221,0.0078005563,0.009601234,-0.0038905584,-0.0015250476,-0.05239203
1630,0.051283784,0.0014012428,0.014561816,0.011728207,0.016571967,0.017042352,0.0011561482,0.0042630346,0.0011273401,-0.01353334,0.13224044,0.18365127
661,-0.12362045,-0.01659126,0.010271415,-0.00811175,-0.00036708132,-0.041535538,-0.0036763658,0.0003003692,-0.0031631265,-0.0032733027,-0.039915066,-0.06925583
2938,-0.16291136,-0.012890892,-0.024023991,-0.00558512,-0.0010186082,-0.033018555,0.00069263397,0.001867508,0.0005621651,0.011339065,-0.22695675,-0.07105644
152,0.06442212,-0.0069771875,0.011863297,8.221686e-05,-0.0010435946,0.008834535,-0.0008414949,0.0026720935,-0.0021047122,0.07369918,0.16507664,0.18314332
614,-0.08107491,0.0047188085,-0.010569516,0.01080278,-0.0012164867,0.012922669,-0.0008371211,0.0067414823,0.003108589,-0.011421641,0.048916943,0.17910373
1318,-0.06793858,-0.0039712125,-0.019755317,-0.0009513015,-0.0010336805,-0.009203668,0.0014410723,-0.018762665,-0.0046182135,-0.0050919764,0.045346398,-0.087911084
2266,0.048358377,-0.0031645964,0.00893129,-0.0061492324,-0.0028230846,0.0075163688,0.00041812804,-0.00039423746,-0.00014252239,-0.005589604,-0.08900405,0.11399361
2953,-0.06942656,0.0057923915,0.012911352,-0.00031688123,-7.424738e-05,0.000172122,0.0027213146,0.0049062883,0.006628758,-0.0033504555,-0.042282104,-0.062110998
340,0.05630636,0.006748776,-0.017323334,-0.001407586,-0.0007910943,0.004843097,0.00030077354,0.0006147404,-0.0025721362,-0.018412823,0.10677553,0.13491257
1234,-0.05955886,0.0009627119,0.01626977,-0.0024959578,-0.0012366697,-0.018741094,0.0013848911,0.001365244,0.0022661302,-0.012279294,0.10653225,0.1615132
120,0.06842812,0.0020495404,-0.007089899,0.0006619944,-0.0009667021,0.015083648,0.00057952065,0.0022037385,0.005666739,-0.017113533,0.14517838,0.15593043
67,0.07555223,-0.00023317261,0.008687613,-0.0036004616,-0.0010947317,-0.0037115002,4.9299022e-05,-0.0015736363,-0.011023433,-0.00712359,0.024485646,-0.080179095
1123,0.0370968,-0.008895061,0.0036460818,-5.3257998e-05,-0.001320748,0.0020616516,0.000891509,0.003250978,0.0054694177,-0.018071648,0.027911194,0.14248851
